endpoint,endpoint_string,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio,phecode_category
phecode_504-1,Gingivitis,39,37,89,90,104,88,127,141,200,317,7.784586518692988e-4,7.386261553510471e-4,0.0017766953466552212,0.001796694082887487,0.002076345631688229,0.0017569779978437088,0.0025356893281421582,0.002815214135968853,0.003993371004133139,0.00632999860220851,8.131451281334465,GI
phecode_472-1,Paralysis of vocal cords and larynx,23,22,39,43,52,48,58,80,92,187,4.5786634284235463e-4,4.379678292721771e-4,7.76412972069041e-4,8.56062114274338e-4,0.001035258515996735,9.556993529118965e-4,0.0011548493718017642,0.0015929591206865655,0.00183201242582341,0.0037239126971483193,8.133187239819632,Resp
phecode_329-6,Transient global amnesia,37,62,81,95,115,152,176,184,209,301,7.368903228376253e-4,0.0012348383755900337,0.0016132887189292543,0.001892204119029598,0.002290699758978547,0.0030278281309137267,0.003506045937170063,0.003665411661586884,0.00416367838074747,0.005996613208486901,8.137728265171237,Neuro
phecode_705-4,Palindromic rheumatism,7,14,7,13,11,19,13,31,29,57,1.3935062608245576e-4,2.787178976707147e-4,1.3935894883535736e-4,2.588197817950147e-4,2.1900571405817588e-4,3.783051927365403e-4,2.588661661920787e-4,6.173331209176358e-4,5.775166782833814e-4,0.0011351189883500945,8.145776020255756,Musc/Skel
phecode_722-4,Palmar fascial fibromatosis [Dupuytren],261,437,600,728,910,1035,1100,1339,1584,2128,0.005249607787923891,0.008790457224468449,0.012069520437721274,0.014644646054193237,0.018305807567741545,0.020820760410380206,0.022130125135798494,0.026940023741021668,0.03186994487143374,0.04281603991871391,8.156045489190108,Musc/Skel
phecode_619-3,Noninflammatory disorders of cervix,115,131,170,188,242,258,388,523,687,940,0.0043376584188292095,0.0049415314975480955,0.006412916368025954,0.007092733720667019,0.009131041768856357,0.009736216460998528,0.014643167150998226,0.01974031856269344,0.02593039933569865,0.03548240978408576,8.180083897353754,Genitourinary
phecode_338,Myasthenia gravis and other myoneural disorders,11,23,22,28,35,39,39,58,60,90,2.1898827417331926e-4,4.578936890304599e-4,4.3801142811635175e-4,5.574912891986063e-4,6.969196153003723e-4,7.765675713347006e-4,7.765675713347006e-4,0.0011549413568569665,0.0011948382985502628,0.0017923645271144923,8.18475114195346,Neuro
phecode_107-1,Malignant neoplasm of the penis,11,18,12,15,20,25,40,44,55,90,4.803073967339097e-4,7.860605266605528e-4,5.24063236963927e-4,6.551362683438155e-4,8.736294937317084e-4,0.001092275428171968,0.0017477170446104776,0.0019225727519007253,0.0024035310055499715,0.003933050736354499,8.188611633090066,Neoplasms
phecode_363-6,Inflammation of lacrimal passages,16,14,26,43,38,38,50,78,69,131,3.1868066205907543e-4,2.788566875809182e-4,5.178767055074195e-4,8.565054577324516e-4,7.569117998565851e-4,7.569721115537848e-4,9.960357776051315e-4,0.0015538777217762017,0.0013746115228305043,0.002610237710961006,8.190762797138701,Eye
phecode_721-6,Baker's cyst [popliteal cyst],167,279,375,455,494,546,731,770,985,1368,0.00333973282137429,0.005579888402231955,0.00750015000300006,0.009100182003640073,0.009880592835570134,0.010921310557266872,0.014622924584916984,0.015403388745524015,0.019705517544912576,0.02736985314713297,8.195222375863695,Musc/Skel
phecode_662,Rosacea,286,650,835,948,1137,1223,1349,1415,1705,2344,0.005844487585572699,0.013283197776597049,0.017064846416382253,0.019374616799509504,0.02323870255687044,0.02499795601340855,0.0275767611104297,0.028927140403957805,0.03485638352243688,0.04791986098333845,8.1991552350338,Derm
phecode_377-5,Vitreous hemorrhage,51,60,81,95,102,97,128,138,174,418,0.0010162601626016261,0.0011956716685598136,0.0016141567525557482,0.0018931845356715824,0.002032803874285031,0.0019331951530612245,0.0025513763479439494,0.0027507026251270706,0.003468484631024997,0.0083328349580368,8.199509598708211,Eye
phecode_448,Peripheral vascular disease,449,514,569,702,774,940,1066,1399,1786,3688,0.009064297971131523,0.010377339443984576,0.01148821902319853,0.014174086861711793,0.01562847046945987,0.018980312973245834,0.021525351856713042,0.028251211631663973,0.036066964195561296,0.07447947169658906,8.21679427726178,Cardio
phecode_338-1,Myasthenia gravis,9,19,23,22,26,31,39,53,55,74,1.7916152406736473e-4,3.7825247357209694e-4,4.5791192163733375e-4,4.3800270765310186e-4,5.176704828272772e-4,6.172593684042849e-4,7.765675713347006e-4,0.0010553564317005177,0.001095246629627417,0.0014736632480334562,8.225333289079183,Neuro
phecode_678,Other skin and connective tissue disorders,2082,4953,6744,7754,8717,9574,10838,12048,13633,17167,0.04705510102608145,0.11194738269595877,0.15243433841146423,0.17527124773960218,0.1970522413364378,0.21643494970046342,0.2450206859132322,0.2723881440618571,0.3082436465587411,0.3881565559499853,8.248979334564385,Derm
phecode_394-22,Vestibular neuronitis,61,105,163,177,184,202,260,320,396,503,0.001217443368925257,0.002095682893239926,0.0032532982056962655,0.003533004650791433,0.0036729479399552857,0.00403233855674219,0.005190138736400838,0.0063881181003333795,0.007906085289889795,0.010043127545723184,8.249359109482953,Hearing
phecode_724-5,Exostosis,222,304,364,380,495,538,722,820,1099,1833,0.004450324753427953,0.006094260569733175,0.007297367735209799,0.007618283881315156,0.009924812030075189,0.010787183702931387,0.014476770998335773,0.016441762075672207,0.022036413217837666,0.0367570385818561,8.259405912690584,Musc/Skel
phecode_522-8,Duodenitis,275,432,575,655,780,908,1016,1289,1614,2273,0.005548941665489618,0.008716882907241874,0.011603034950359189,0.01321817044376728,0.01574135738935642,0.018325294153262426,0.020505368531524987,0.02601675244727016,0.032577760733100536,0.04588304164395728,8.268791493937742,GI
phecode_674-2,Hypepigmentation,117,167,233,229,287,343,443,511,625,968,0.0023359821107694764,0.0033343316362184285,0.004652184330325054,0.004572501098198954,0.0057306018130266366,0.006849178298288704,0.008846376580066697,0.010204692960559161,0.01248227516925965,0.019334092316296164,8.27664399789752,Derm
phecode_109,"Malignant neoplasm of the eye, brain and other parts of central nervous system",66,69,79,97,94,140,133,175,251,549,0.0013143744772374237,0.001374146137454444,0.0015733604190316863,0.0019318860784704242,0.0018722115997450606,0.002788511333306776,0.0026492968407633164,0.003485986334933567,0.00500039843812256,0.01093734435700767,8.321330447617926,Neoplasms
phecode_330-1,Epilepsy,137,201,211,214,274,308,381,454,523,1140,0.0027568720569887714,0.00404491668679063,0.004246412686912596,0.004307221640769664,0.0055149648773222225,0.006199927533314545,0.0076695452623950725,0.00913922215959417,0.010528434826371414,0.022950555645031408,8.324853373899202,Neuro
phecode_336-2,"Lesion of median, ulnar, radial nerve",121,151,185,248,246,250,358,403,550,1007,0.0024187422540279057,0.0030186114387381804,0.0036984466524059897,0.004958016793282687,0.004918229437402535,0.004998400511836212,0.007157852644206738,0.008057582725182446,0.010998020356335859,0.020137583489981202,8.325642575783467,Neuro
phecode_320-3,Meningitis NOS,6,5,6,10,11,9,12,24,26,50,1.1950048796032584e-4,9.958770689346108e-5,1.1951477003366333e-4,1.9919128338943888e-4,2.1913223634407745e-4,1.792900115542452e-4,2.3905811104249258e-4,4.7813527243749376e-4,5.179901980316373e-4,9.962342345932376e-4,8.33665411411531,Neuro
phecode_331-8,Headache NOS,1180,1766,2171,2620,3158,3712,4400,5173,6653,9855,0.025849416197507066,0.038689889363566654,0.0475637542721935,0.05740452663175653,0.06919520585464187,0.08133394684370823,0.0964151108773775,0.11336094493020402,0.145796809256662,0.21597633136094674,8.355172500250726,Neuro
phecode_403-1,Coronary artery spasm [Coronary vasospasm],14,4,10,19,15,20,26,40,47,117,2.786901562655519e-4,7.962892918997472e-5,1.990723229749368e-4,3.782374136523799e-4,2.9863226422982737e-4,3.981922073785016e-4,5.176807900605288e-4,7.964795603432827e-4,0.00093588211867781765,0.0023299346821730126,8.360304911354378,Cardio
phecode_613,Other nonmalignant breast conditions,448,950,1132,1325,1632,1781,1970,2366,2849,3746,0.018195110064170253,0.03858494780878112,0.045978878960194966,0.05382240636932326,0.06630372958478914,0.07237189646064449,0.08005201349099923,0.09614368726888536,0.11578947368421053,0.152251666395708,8.367724397310543,Genitourinary
phecode_812,Edema,972,1057,1262,1594,1790,2133,2724,3407,4743,8157,0.01998766193707588,0.02173689514055977,0.02595266004483106,0.0327808168469543,0.036813853526109046,0.043872639763050725,0.05603324145307936,0.07008557557804657,0.09756850160454208,0.1678084305375548,8.395600799425194,Signs/Symptoms
phecode_710-2,Acquired deformities of the hip,5,9,11,4,11,12,17,19,38,42,9.952427397042139e-5,1.7915795759928336e-4,2.1897955527243047e-4,7.962892918997472e-5,2.1898391463608856e-4,2.3889154323936931e-4,3.3844989946047105e-4,3.782825970095765e-4,7.565953210552514e-4,8.363201911589009e-4,8.403178016726404,Musc/Skel
phecode_687,Vascular disorders of the skin,12,15,13,15,23,29,31,41,41,101,2.388630120625821e-4,2.9859659599880563e-4,2.5878886809730463e-4,2.986203738727081e-4,4.57902805152402e-4,5.773672055427252e-4,6.17185633511189e-4,8.163265306122449e-4,8.163427843262185e-4,0.0020111909834923036,8.419851052390529,Derm
phecode_135-5,Benign neoplasm of the paranasal sinus and nasal cavity,138,196,226,275,303,352,387,517,646,1163,0.002776827575105137,0.00394421749542189,0.004548015777187475,0.005534312738981686,0.0060981745728258905,0.007084490600974117,0.007789384698991607,0.010406602254428342,0.013003744112081807,0.023411707866978018,8.431098883081207,Neoplasms
phecode_664-2,Pityriasis,37,82,117,90,125,163,173,182,253,312,7.40296118447379e-4,0.0016407219176437632,0.0023411237393949095,0.001801008564796286,0.002501400784439286,0.0032619571743045827,0.003462215818123599,0.0036423310918988153,0.005063544481136796,0.006244995996797438,8.435808105944215,Derm
phecode_840-12,Seafood allergy,16,30,42,42,69,59,59,81,70,135,3.184840160834428e-4,5.971931919976113e-4,8.361037564947345e-4,8.361204013377926e-4,0.0013736537198144572,0.0011745968544694405,0.0011746670117665798,0.0016128068813093602,0.0013938392306007447,0.0026882255719946633,8.440692267866744,Signs/Symptoms
phecode_723-2,Rotator cuff tear or rupture,532,809,1068,1254,1484,1612,1993,2308,2962,4493,0.010873341917550636,0.01653551354113439,0.021829776796664212,0.025633163672042682,0.030336481458767734,0.032955126239394866,0.04074664703958129,0.04718871396442445,0.06056268913061258,0.09187199672835089,8.449287939714331,Musc/Skel
phecode_514-1,Esophageal obstruction (Stricture and stenosis of esophagus),98,180,224,252,288,325,372,476,544,828,0.0019542544917941253,0.0035897333625830126,0.0044673128315583744,0.0050259274032708415,0.005744031592173757,0.00648275586938743,0.007420706163973669,0.009495501605856889,0.010852434815568456,0.01651804416781375,8.452350621258736,GI
phecode_138,Benign neoplasm of the skin,783,1782,2293,2724,3221,3535,3911,4391,5163,6616,0.017187259916149,0.03912012644889357,0.050340285400658616,0.05980372785352039,0.0707181592640569,0.07761554506532001,0.08587488746898536,0.09641649466426595,0.11337285902503294,0.14528844675758174,8.453264072714115,Neoplasms
phecode_292,Somatoform disorders,37,34,53,46,65,79,78,141,163,313,7.395562662402558e-4,6.796329981809823e-4,0.0010594702648675663,9.195586118663042e-4,0.0012994022749535214,0.0015793682526989204,0.0015595009596928982,0.0028192669905824485,0.0032593481303739252,0.0062588734027874985,8.463011793012393,Mental
phecode_721-1,Synovitis and tenosynovitis,758,1362,1786,2131,2472,2743,3335,3747,4500,6434,0.015819680684545548,0.02842592979087532,0.03727823001461073,0.0444810887534441,0.05159997495146847,0.057259158751696064,0.06962421711899791,0.07822546972860125,0.09394768157999123,0.13432430739681414,8.490961990657453,Musc/Skel
phecode_602,Other disorders of prostate,266,464,613,787,930,1015,1191,1389,1655,2268,0.011774600504625737,0.02054369963694324,0.02714311016648955,0.03485076609689133,0.04118689105403012,0.04495725738583514,0.052757475083056476,0.061530964826791885,0.07332417704133623,0.10048737261852016,8.534249003101461,Genitourinary
phecode_401-6,Secondary hypertension,75,156,185,208,251,320,307,374,479,640,0.0014961399589060224,0.0031121573634441207,0.0036908467001835446,0.00414979151287832,0.005007880928153867,0.006384804166084718,0.006125421496837527,0.007462537661871221,0.009557635133786938,0.012771137229860514,8.536057842609036,Cardio
phecode_713-3,Pain in joint,2488,5745,8372,9951,11423,12701,13984,15626,17223,21244,0.06648317879378991,0.1535275253874933,0.22376052385406922,0.2659699577698188,0.3053216796300751,0.339490003207527,0.3738137881258521,0.41770696891122455,0.4603972306129541,0.567930278564936,8.54246576154968,Musc/Skel
phecode_468-14,Influenza with pneumonia,44,46,65,69,68,74,101,117,152,376,8.774203840708317e-4,9.173214214493678e-4,0.0012962926031549768,0.0013761193434514668,0.0013562296814854703,0.0014760147601476014,0.0020146410547942474,0.002333838665921966,0.0030321164971075206,0.0075009475931134915,8.548864067087779,Resp
phecode_447,Nonspecific low blood-pressure reading,132,188,217,236,276,301,365,463,595,1128,0.0026335740792466384,0.003750997605746209,0.0043300409059163925,0.004709262880632159,0.005507882658152065,0.006006785072839752,0.007284556739711811,0.00924077917930704,0.011875299377295225,0.022514520668250135,8.549036401015403,Cardio
phecode_723-6,Impingement syndrome of shoulder*,451,669,908,1068,1193,1414,1643,2027,2467,3861,0.00907572495120037,0.01346293165901956,0.018272558963213396,0.021494123329576557,0.02400982128481726,0.028459866355365914,0.03307232432214819,0.040803591199146484,0.049661808519204445,0.07772990819777742,8.564594962465971,Musc/Skel
phecode_101-3,Malignant neoplasm of the small intestine,16,20,23,28,38,40,45,65,79,137,3.184459836000318e-4,3.980654021455725e-4,4.577843238724573e-4,5.573137477359129e-4,7.563995381981767e-4,7.96241738991958e-4,8.958076203368237e-4,0.0012939958592132505,0.0015727965916104243,0.002727779547626633,8.565909724434535,Neoplasms
phecode_719-92,Contracture of joint,14,29,27,40,46,54,66,56,74,120,2.787345451649511e-4,5.773787006988273e-4,5.375701827738621e-4,7.964478426219063e-4,9.159697331740343e-4,0.0010753116412441754,0.0013143483023001095,0.0011152268291711475,0.0014737806456752505,0.002390057361376673,8.574672220704727,Musc/Skel
phecode_721-2,Ganglion cyst,340,704,944,1155,1242,1429,1565,1836,2170,2916,0.006948560217449061,0.01438907738216899,0.019295233423268745,0.02360804513122394,0.025386832369233284,0.029210956663941127,0.031991659682332016,0.03753219673739728,0.04436266993764694,0.05961849072805708,8.579977558278122,Musc/Skel
phecode_530-2,Anorectal abscess,57,67,93,77,124,138,185,194,292,490,0.0011411411411411411,0.0013413681955594706,0.0018619364138704251,0.0015416958654519972,0.002482780714400128,0.002763205318169076,0.003704519513806844,0.0038849727651393785,0.005847836100374502,0.009813935788820125,8.600106888623952,GI
phecode_438-6,Cerebral aneurysm,25,43,34,66,44,67,74,88,113,215,4.977699904428162e-4,8.562325766626841e-4,6.770480704129993e-4,0.0013142959555529003,8.762322015334064e-4,0.0013343158146296775,0.0014737512945112723,0.0017526738234181123,0.00225068217579222,0.0042824419878498155,8.603254655910765,Cardio
phecode_709-11,Mallet finger,25,77,113,121,135,131,154,143,194,215,4.989522003792037e-4,0.0015368341217092789,0.0022555340425956605,0.002415410719632698,0.0026949873235781446,0.002615240262721846,0.003074527341332428,0.0028549752435713146,0.003873183197572273,0.004292616699277243,8.60326238869145,Musc/Skel
phecode_408,Diseases of pulmonary vessels,5,7,8,11,2,8,11,10,13,43,9.949654746980279e-5,1.3930902722496418e-4,1.5921348538221186e-4,2.1893597118006488e-4,3.980891719745223e-5,1.592356687898089e-4,2.1895340273492706e-4,1.9905647232119753e-4,2.587837165322982e-4,8.560109887922283e-4,8.60342404395517,Cardio
phecode_387-5,Anisometropia,5,11,9,11,10,14,20,29,26,43,9.950644801783155e-5,2.1893597118006488e-4,1.7912943096550762e-4,2.1894904458598727e-4,1.990604347479895e-4,2.786901562655519e-4,3.981446459498736e-4,5.773097366273167e-4,5.176086480460273e-4,8.560962013219718e-4,8.603424384805288,Eye
phecode_354,Dizziness and giddiness,1380,2343,3131,3693,4408,5166,6090,7167,8649,11873,0.029716402161975925,0.05045436926654895,0.0674275869494993,0.07953223930740405,0.09493657254851284,0.11126906177306797,0.13117932148626818,0.15439465747522618,0.18632055148642826,0.2557788836467826,8.607330128748504,Neuro
phecode_705,Rheumatoid arthritis and other inflammatory polyarthropathies,448,697,782,918,1094,1303,1545,1861,2345,3858,0.009067541036695204,0.014108454952128414,0.015829639076132062,0.0185837483298919,0.02214799068731653,0.02638132453280962,0.03128290272940795,0.03768274409751751,0.047483092374357105,0.07812088690898046,8.61544343641071,Musc/Skel
phecode_597,Other disorders of urethra and urinary tract,190,256,297,368,377,464,570,696,888,1640,0.003807691536904547,0.005130671797338464,0.005952858173655095,0.007376227700942073,0.007557078998536693,0.009301579664822387,0.011427196728213147,0.013953208636555001,0.017803083461977988,0.03288088698197566,8.635386207966334,Genitourinary
